asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:prop:cast-referee-talk-neutral,cast-referee-talk-neutral,cast referee talk neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-referee-talk-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Referee striped/white jersey completely vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg,,"{""asset_id"": ""live:prop:cast-referee-talk-neutral"", ""key"": ""cast-referee-talk-neutral"", ""concept"": ""cast referee talk neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-referee-talk-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast referee talk neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""73050ff0620638e5dca7ee83a2c4126a4f20a786e6d64d99e4215bdded6ff2d7"", ""bytes"": 44100, ""notes"": ""Referee striped/white jersey completely vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-referee-walk-happy,cast-referee-walk-happy,cast referee walk happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-referee-walk-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Referee striped/white jersey completely vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg,,"{""asset_id"": ""live:prop:cast-referee-walk-happy"", ""key"": ""cast-referee-walk-happy"", ""concept"": ""cast referee walk happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-referee-walk-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast referee walk happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""48d35e5b141fc926d30bd73e06dc9580d07ee99a77786d883bede57e06fc676b"", ""bytes"": 47452, ""notes"": ""Referee striped/white jersey completely vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-referee-walk-neutral,cast-referee-walk-neutral,cast referee walk neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-referee-walk-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Referee striped/white jersey completely vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg,,"{""asset_id"": ""live:prop:cast-referee-walk-neutral"", ""key"": ""cast-referee-walk-neutral"", ""concept"": ""cast referee walk neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-referee-walk-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast referee walk neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""1493723c2b4c90347cc13cb4d6e868a512a47d3b2b17c77528e9cb40d84cdec4"", ""bytes"": 41678, ""notes"": ""Referee striped/white jersey completely vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-hold-happy,cast-waiter-hold-happy,cast waiter hold happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-hold-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-hold-happy"", ""key"": ""cast-waiter-hold-happy"", ""concept"": ""cast waiter hold happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-hold-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter hold happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""0be3fd406cae0edc935c7cbe34d6fd4dd976093574106e9fbe1be9b60a106285"", ""bytes"": 64566, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-hold-neutral,cast-waiter-hold-neutral,cast waiter hold neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-hold-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-hold-neutral"", ""key"": ""cast-waiter-hold-neutral"", ""concept"": ""cast waiter hold neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-hold-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter hold neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""025dc18bd61fe75c587e58dbec13678c4cc07208e52d04889ceb39748da839bf"", ""bytes"": 62987, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-idle-happy,cast-waiter-idle-happy,cast waiter idle happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-idle-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white shirt/apron completely eroded and vanished into white background.,,audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg,,"{""asset_id"": ""live:prop:cast-waiter-idle-happy"", ""key"": ""cast-waiter-idle-happy"", ""concept"": ""cast waiter idle happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-idle-happy.png"", ""expected_asset_type"": ""story_cast"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter idle happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""7cb8c64e5e3412088fafb1cb32a71cadffc247458efd24aafe07fb4c99c20107"", ""bytes"": 66132, ""notes"": ""Waiter white shirt/apron completely eroded and vanished into white background."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-idle-neutral,cast-waiter-idle-neutral,cast waiter idle neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-idle-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white shirt/apron completely eroded and vanished into white background.,,audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg,,"{""asset_id"": ""live:prop:cast-waiter-idle-neutral"", ""key"": ""cast-waiter-idle-neutral"", ""concept"": ""cast waiter idle neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-idle-neutral.png"", ""expected_asset_type"": ""story_cast"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter idle neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""891c5c4c665dc8a8833aca8697e6b06232ced9586906bca30be1823a15e0df14"", ""bytes"": 63913, ""notes"": ""Waiter white shirt/apron completely eroded and vanished into white background."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-listen-happy,cast-waiter-listen-happy,cast waiter listen happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-listen-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-listen-happy"", ""key"": ""cast-waiter-listen-happy"", ""concept"": ""cast waiter listen happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-listen-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter listen happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""1c5ad7919693142dc6603ad3ed53ca114ebd123ee6d26044db858ad6b8a78872"", ""bytes"": 66688, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-listen-neutral,cast-waiter-listen-neutral,cast waiter listen neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-listen-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-listen-neutral"", ""key"": ""cast-waiter-listen-neutral"", ""concept"": ""cast waiter listen neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-listen-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter listen neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""0a8e6c50f47a8e72ac6b5dcc252bd48d621e95d09f8795d6a5e05b1b9fa48f82"", ""bytes"": 60639, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-reach-happy,cast-waiter-reach-happy,cast waiter reach happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-reach-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-reach-happy"", ""key"": ""cast-waiter-reach-happy"", ""concept"": ""cast waiter reach happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-reach-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter reach happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""b0d4b22ff279f45ae4932e52a3fe8946d38a75390813c8beda1cf2b016e63918"", ""bytes"": 74466, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-reach-neutral,cast-waiter-reach-neutral,cast waiter reach neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-reach-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-reach-neutral"", ""key"": ""cast-waiter-reach-neutral"", ""concept"": ""cast waiter reach neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-reach-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter reach neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""1410df268909461b156cd737bac47af57ba47386df4dd52a21987f17f49beb3b"", ""bytes"": 71358, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-sit-happy,cast-waiter-sit-happy,cast waiter sit happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-sit-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-sit-happy"", ""key"": ""cast-waiter-sit-happy"", ""concept"": ""cast waiter sit happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-sit-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter sit happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""664aed7da00d3958deac65795eb5930404cc134da53faa366aec00fca792cf6b"", ""bytes"": 80952, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-sit-neutral,cast-waiter-sit-neutral,cast waiter sit neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-sit-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-sit-neutral"", ""key"": ""cast-waiter-sit-neutral"", ""concept"": ""cast waiter sit neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-sit-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter sit neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""e920cbd4f737b49aed8395fb769c485ac20e9ba336e5e14184ebeed5953bfe81"", ""bytes"": 85491, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-talk-happy,cast-waiter-talk-happy,cast waiter talk happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-talk-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-talk-happy"", ""key"": ""cast-waiter-talk-happy"", ""concept"": ""cast waiter talk happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-talk-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter talk happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""3d863e71b8d9057cadf5cc65059d43bb559a38d92da13e780021c6c86a1b0242"", ""bytes"": 67579, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-talk-neutral,cast-waiter-talk-neutral,cast waiter talk neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-talk-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-talk-neutral"", ""key"": ""cast-waiter-talk-neutral"", ""concept"": ""cast waiter talk neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-talk-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter talk neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""31e80cd546cf032dec0969f54ec65b73892553d07b278f4d37de9e2c7534d85d"", ""bytes"": 68148, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-walk-happy,cast-waiter-walk-happy,cast waiter walk happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-walk-happy.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-walk-happy"", ""key"": ""cast-waiter-walk-happy"", ""concept"": ""cast waiter walk happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-walk-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter walk happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""182fe82cb11dc9ea70e1fceefaf32686102904fc8f2483a7e486187af87e9013"", ""bytes"": 70604, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-waiter-walk-neutral,cast-waiter-walk-neutral,cast waiter walk neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-waiter-walk-neutral.png,ART_REDO,"[""bad_alpha"", ""white_plate"", ""weak_contrast""]","[""bad_alpha"", ""white_plate"", ""weak_contrast""]",Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white.,,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-waiter-walk-neutral"", ""key"": ""cast-waiter-walk-neutral"", ""concept"": ""cast waiter walk neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-waiter-walk-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast waiter walk neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""397308c73d3c82bf76c48f6cfea57177d5940ba64be35099db1d88f7c680b4fb"", ""bytes"": 70606, ""notes"": ""Waiter white apron/shirt completely eroded and vanished into white background; body vanishes on white."", ""reason_codes"": [""bad_alpha"", ""white_plate"", ""weak_contrast""]}"
live:prop:cast-worker-hold-happy,cast-worker-hold-happy,cast worker hold happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-worker-hold-happy.png,ART_REDO,"[""bad_alpha"", ""poor_cavity""]","[""bad_alpha"", ""poor_cavity""]","Construction worker white pants completely missing/eroded; floating vest, hardhat, and boots.",,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-worker-hold-happy"", ""key"": ""cast-worker-hold-happy"", ""concept"": ""cast worker hold happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-worker-hold-happy.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast worker hold happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""0f08119e5bba1b69d51e234e65186fd1c278ef42bba0efa1899f392ab92a1eac"", ""bytes"": 70978, ""notes"": ""Construction worker white pants completely missing/eroded; floating vest, hardhat, and boots."", ""reason_codes"": [""bad_alpha"", ""poor_cavity""]}"
live:prop:cast-worker-hold-neutral,cast-worker-hold-neutral,cast worker hold neutral,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-worker-hold-neutral.png,ART_REDO,"[""bad_alpha"", ""poor_cavity""]","[""bad_alpha"", ""poor_cavity""]","Construction worker white pants completely missing/eroded; floating vest, hardhat, and boots.",,audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg,,"{""asset_id"": ""live:prop:cast-worker-hold-neutral"", ""key"": ""cast-worker-hold-neutral"", ""concept"": ""cast worker hold neutral"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-worker-hold-neutral.png"", ""expected_asset_type"": ""story_action_plate"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast worker hold neutral"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-action-plate-story-cast-009.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""d5b5f3bdbb4e67bb4cc076f9abe62579c89156bb0f1485719ec04ac8485af029"", ""bytes"": 70089, ""notes"": ""Construction worker white pants completely missing/eroded; floating vest, hardhat, and boots."", ""reason_codes"": [""bad_alpha"", ""poor_cavity""]}"
live:prop:cast-worker-idle-happy,cast-worker-idle-happy,cast worker idle happy,story cast/actions/roles/environments,live,09_props,production_asset,public/assets/09_props/img/cast-worker-idle-happy.png,ART_REDO,"[""bad_alpha"", ""poor_cavity""]","[""bad_alpha"", ""poor_cavity""]","Construction worker white pants completely eroded/missing; floating vest, hardhat, and boots.",,audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg,,"{""asset_id"": ""live:prop:cast-worker-idle-happy"", ""key"": ""cast-worker-idle-happy"", ""concept"": ""cast worker idle happy"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/cast-worker-idle-happy.png"", ""expected_asset_type"": ""story_cast"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""cast worker idle happy"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-story-cast-story-cast-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-story-roles-letters.jsonl"", ""sha256"": ""291d90cc2bee3ca89065a44c55edf7f01825a7a4f42bb6306dd9dd6e98046598"", ""bytes"": 75710, ""notes"": ""Construction worker white pants completely eroded/missing; floating vest, hardhat, and boots."", ""reason_codes"": [""bad_alpha"", ""poor_cavity""]}"
