asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:prop:spc-nebula-cloud,spc-nebula-cloud,spc nebula cloud,props,live,09_props,production_asset,public/assets/09_props/img/spc-nebula-cloud.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-nebula-cloud).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-nebula-cloud"", ""key"": ""spc-nebula-cloud"", ""concept"": ""spc nebula cloud"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-nebula-cloud.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc nebula cloud"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""12dfc986ebf20970c9086741c25df3f1c2a7c7d723ce0859f171cb381b0c1e7f"", ""bytes"": 122145, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-nebula-cloud)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-observatory-dome,spc-observatory-dome,spc observatory dome,props,live,09_props,production_asset,public/assets/09_props/img/spc-observatory-dome.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-observatory-dome).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-observatory-dome"", ""key"": ""spc-observatory-dome"", ""concept"": ""spc observatory dome"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-observatory-dome.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc observatory dome"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""2b6da9bf7be51d17ece83ba89b4aa49bfe34ec90c92bc7c98126a8b375fd29e0"", ""bytes"": 128682, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-observatory-dome)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-oxygen-tank,spc-oxygen-tank,spc oxygen tank,props,live,09_props,production_asset,public/assets/09_props/img/spc-oxygen-tank.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-oxygen-tank).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-oxygen-tank"", ""key"": ""spc-oxygen-tank"", ""concept"": ""spc oxygen tank"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-oxygen-tank.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc oxygen tank"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""9e3bc684f6376e8c344d7554a69ef9f1fc1e0d88fac37137750b1a833f30424d"", ""bytes"": 51623, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-oxygen-tank)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-rocket,spc-rocket,spc rocket,props,live,09_props,production_asset,public/assets/09_props/img/spc-rocket.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-rocket).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-rocket"", ""key"": ""spc-rocket"", ""concept"": ""spc rocket"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-rocket.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc rocket"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""50d2e2c8bf2b5f07f0057a490b0eff05413cb2c174cccf5e76921ec9d3dd8f4f"", ""bytes"": 65336, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-rocket)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-rocket-fuel-tank,spc-rocket-fuel-tank,spc rocket fuel tank,props,live,09_props,production_asset,public/assets/09_props/img/spc-rocket-fuel-tank.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-rocket-fuel-tank).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-rocket-fuel-tank"", ""key"": ""spc-rocket-fuel-tank"", ""concept"": ""spc rocket fuel tank"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-rocket-fuel-tank.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc rocket fuel tank"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""dd04f664cbf855bc1689a0b5f58ba58e3d0d4cf408ba6c4b982bde4a34149e44"", ""bytes"": 70143, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-rocket-fuel-tank)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-rover,spc-rover,spc rover,props,live,09_props,production_asset,public/assets/09_props/img/spc-rover.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-rover).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-rover"", ""key"": ""spc-rover"", ""concept"": ""spc rover"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-rover.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc rover"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""079f8fb521874929cc995932a9050cefef832fae067e4fc44a8eff37e5e9cc5c"", ""bytes"": 95009, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-rover)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-solar-panel,spc-solar-panel,spc solar panel,props,live,09_props,production_asset,public/assets/09_props/img/spc-solar-panel.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-solar-panel).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-solar-panel"", ""key"": ""spc-solar-panel"", ""concept"": ""spc solar panel"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-solar-panel.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc solar panel"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""61d0d202b62ee9ac4dc106251149c30c6ab86de1cb8436da07752d6190c93fcd"", ""bytes"": 93104, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-solar-panel)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-space-station-module,spc-space-station-module,spc space station module,props,live,09_props,production_asset,public/assets/09_props/img/spc-space-station-module.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-space-station-module).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-space-station-module"", ""key"": ""spc-space-station-module"", ""concept"": ""spc space station module"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-space-station-module.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc space station module"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""c161f6f6c637a1bef2fa14aefc30fd2aec9d21dfb70fde41df815367ac918faa"", ""bytes"": 95005, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-space-station-module)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-spaceship,spc-spaceship,spc spaceship,props,live,09_props,production_asset,public/assets/09_props/img/spc-spaceship.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-spaceship).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg,,"{""asset_id"": ""live:prop:spc-spaceship"", ""key"": ""spc-spaceship"", ""concept"": ""spc spaceship"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-spaceship.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc spaceship"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-006.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""7019944225dae644e07213499335cf79c3ca3a461c6b2c872ba903a3025165c8"", ""bytes"": 77491, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-spaceship)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-spacesuit,spc-spacesuit,spc spacesuit,props,live,09_props,production_asset,public/assets/09_props/img/spc-spacesuit.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-spacesuit).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg,,"{""asset_id"": ""live:prop:spc-spacesuit"", ""key"": ""spc-spacesuit"", ""concept"": ""spc spacesuit"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-spacesuit.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc spacesuit"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""f55a64691f2e10ff973ab025aef0adae000513da29fd3c9671729c70b08384fc"", ""bytes"": 82654, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-spacesuit)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-star,spc-star,spc star,props,live,09_props,production_asset,public/assets/09_props/img/spc-star.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-star).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg,,"{""asset_id"": ""live:prop:spc-star"", ""key"": ""spc-star"", ""concept"": ""spc star"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-star.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc star"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""fe1aefca60abe31d58a13ad497998d8b4dba00ec3e101dd369ec6f75dd0f2751"", ""bytes"": 87219, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-star)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-star-map,spc-star-map,spc star map,props,live,09_props,production_asset,public/assets/09_props/img/spc-star-map.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-star-map).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg,,"{""asset_id"": ""live:prop:spc-star-map"", ""key"": ""spc-star-map"", ""concept"": ""spc star map"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-star-map.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc star map"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""660a677cde05a86b27ef081038b1da9102ff8b9f2f327e925af68b39112e6556"", ""bytes"": 118462, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-star-map)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-telescope,spc-telescope,spc telescope,props,live,09_props,production_asset,public/assets/09_props/img/spc-telescope.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-telescope).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg,,"{""asset_id"": ""live:prop:spc-telescope"", ""key"": ""spc-telescope"", ""concept"": ""spc telescope"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-telescope.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc telescope"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""06d912a980b9ec54fd2ee4c649da7e2a945543e23ea571ad1119414bc48fdd64"", ""bytes"": 76955, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-telescope)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:spc-ufo,spc-ufo,spc ufo,props,live,09_props,production_asset,public/assets/09_props/img/spc-ufo.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (spc-ufo).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg,,"{""asset_id"": ""live:prop:spc-ufo"", ""key"": ""spc-ufo"", ""concept"": ""spc ufo"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/spc-ufo.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""spc ufo"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-space-007.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""0acc3ccfb463ad0e799af66475be602eb4e36e5c0f309c1971fa48c0c6ebab94"", ""bytes"": 89915, ""notes"": ""Duplicate asset matching existing cutout prop across packs (spc-ufo)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:sport-soccer,sport-soccer,sport soccer,props,live,09_props,production_asset,public/assets/09_props/img/sport-soccer.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (sport-soccer).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-object-001.jpg,,"{""asset_id"": ""live:prop:sport-soccer"", ""key"": ""sport-soccer"", ""concept"": ""sport soccer"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/sport-soccer.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""sport soccer"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-object-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""c2cf2cffccd181c035a8d17293d19cd43022d2c3cef04c2d2d7922ed392b4499"", ""bytes"": 242749, ""notes"": ""Duplicate asset matching existing cutout prop across packs (sport-soccer)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:sports-soccer-ball,sports-soccer-ball,sports soccer ball,props,live,09_props,production_asset,public/assets/09_props/img/sports-soccer-ball.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (sports-soccer-ball).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-sports-004.jpg,,"{""asset_id"": ""live:prop:sports-soccer-ball"", ""key"": ""sports-soccer-ball"", ""concept"": ""sports soccer ball"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/sports-soccer-ball.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""sports soccer ball"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-sports-004.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""c2cf2cffccd181c035a8d17293d19cd43022d2c3cef04c2d2d7922ed392b4499"", ""bytes"": 242749, ""notes"": ""Duplicate asset matching existing cutout prop across packs (sports-soccer-ball)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-acorn,tree-acorn,tree acorn,props,live,09_props,production_asset,public/assets/09_props/img/tree-acorn.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Exact duplicate tree asset.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-acorn"", ""key"": ""tree-acorn"", ""concept"": ""tree acorn"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-acorn.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree acorn"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""426b7e02835efbebf3051d8d3eb874dfbc364abb7f67a280d8996b4eec7d0935"", ""bytes"": 82082, ""notes"": ""Exact duplicate tree asset."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-apple,tree-apple,tree apple,props,live,09_props,production_asset,public/assets/09_props/img/tree-apple.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Exact duplicate tree asset.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-apple"", ""key"": ""tree-apple"", ""concept"": ""tree apple"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-apple.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree apple"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""b91a20ee68cd4d1a9a26e9bfcaa25618b51ce4c69ae0580d53d72b5add0fe595"", ""bytes"": 90877, ""notes"": ""Exact duplicate tree asset."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-bee,tree-bee,tree bee,props,live,09_props,production_asset,public/assets/09_props/img/tree-bee.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Concept mismatch: Image is a birdbath (concept mismatch).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-bee"", ""key"": ""tree-bee"", ""concept"": ""tree bee"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-bee.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree bee"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""b592a018a73838e89d8896011e3b81fc414984d0fc65e6fe8388c6f42640d42e"", ""bytes"": 13915, ""notes"": ""Concept mismatch: Image is a birdbath (concept mismatch)."", ""reason_codes"": [""low_resolution""]}"
live:prop:tree-bee-v2,tree-bee-v2,tree bee v2,props,live,09_props,production_asset,public/assets/09_props/img/tree-bee-v2.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Exact duplicate tree asset.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-bee-v2"", ""key"": ""tree-bee-v2"", ""concept"": ""tree bee v2"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-bee-v2.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree bee v2"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""8ce36c31dc9f2a07ed96f76532685c87d65b358d573f5116f938604f92a0828b"", ""bytes"": 84682, ""notes"": ""Exact duplicate tree asset."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-birdhouse,tree-birdhouse,tree birdhouse,props,live,09_props,production_asset,public/assets/09_props/img/tree-birdhouse.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Exact duplicate tree asset.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-birdhouse"", ""key"": ""tree-birdhouse"", ""concept"": ""tree birdhouse"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-birdhouse.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree birdhouse"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""0d0447bf2004d0655739777e9df38095088c7c7f741bb1b9496c20e42814a5ac"", ""bytes"": 93258, ""notes"": ""Exact duplicate tree asset."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-birdhouse-blue,tree-birdhouse-blue,tree birdhouse blue,props,live,09_props,production_asset,public/assets/09_props/img/tree-birdhouse-blue.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Concept mismatch: Image is a snowflake (concept mismatch + low_res).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-birdhouse-blue"", ""key"": ""tree-birdhouse-blue"", ""concept"": ""tree birdhouse blue"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-birdhouse-blue.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree birdhouse blue"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""8f825ab8321ad02e4cc3bb3d93305ac9c0d2ed86cf92e9a16a74b5e9f3ae1821"", ""bytes"": 9282, ""notes"": ""Concept mismatch: Image is a snowflake (concept mismatch + low_res)."", ""reason_codes"": [""low_resolution""]}"
live:prop:tree-branch,tree-branch,tree branch,props,live,09_props,production_asset,public/assets/09_props/img/tree-branch.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Exact duplicate tree asset.,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-branch"", ""key"": ""tree-branch"", ""concept"": ""tree branch"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-branch.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree branch"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""3872f412dc73047b8797e9228e139be3135672ba5ce5e5bd0f1e945f67887df9"", ""bytes"": 59891, ""notes"": ""Exact duplicate tree asset."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:tree-branch-blue,tree-branch-blue,tree branch blue,props,live,09_props,production_asset,public/assets/09_props/img/tree-branch-blue.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Concept mismatch: Image is a bluebird (concept mismatch + low_res).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-branch-blue"", ""key"": ""tree-branch-blue"", ""concept"": ""tree branch blue"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-branch-blue.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree branch blue"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""a3c06bf2776c330f6b59ed29d4ef8343cd5d27175a56c51dcf01681e4e415f1d"", ""bytes"": 9579, ""notes"": ""Concept mismatch: Image is a bluebird (concept mismatch + low_res)."", ""reason_codes"": [""low_resolution""]}"
live:prop:tree-branch-orange-a,tree-branch-orange-a,tree branch orange a,props,live,09_props,production_asset,public/assets/09_props/img/tree-branch-orange-a.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Concept mismatch: Image is an owl (concept mismatch + low_res).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg,,"{""asset_id"": ""live:prop:tree-branch-orange-a"", ""key"": ""tree-branch-orange-a"", ""concept"": ""tree branch orange a"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/tree-branch-orange-a.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""tree branch orange a"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-tree-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-backgrounds-props.jsonl"", ""sha256"": ""8eb6efe65767847054d64c473411b4b5c24052571d25fec0ce70a01fb7eb568d"", ""bytes"": 9911, ""notes"": ""Concept mismatch: Image is an owl (concept mismatch + low_res)."", ""reason_codes"": [""low_resolution""]}"
